Wall time,Step,Value
1510796822.0918527,33631,0.005414181854575872
1510796822.9733064,33638,0.004536527208983898
1510796834.4759204,33728,0.004802840296179056
1510796835.6328871,33737,0.0045167324133217335
1510796837.3736584,33749,0.005576863884925842
1510796839.757939,33768,0.004876550752669573
1510796841.9082463,33785,0.004647900816053152
1510796848.7255435,33839,0.0050111813470721245
1510796850.2214184,33851,0.005629425402730703
1510796853.3537948,33876,0.004882049281150103
1510796858.0304925,33913,0.005558217875659466
1510796865.405432,33971,0.005028397310525179
1510796871.5413067,34017,0.004603622015565634
1510796873.9578364,34036,0.004450446926057339
1510796874.8361514,34043,0.004415090661495924
1510796880.6669343,34089,0.004819597117602825
1510796887.2544394,34141,0.004678069148212671
1510796887.6663256,34144,0.005023154895752668
1510796892.0510614,34179,0.005345291458070278
1510796908.5881004,34309,0.005235061980783939
1510796915.2049367,34361,0.004974233452230692
1510796915.3298824,34362,0.00433179410174489
1510796917.9509678,34383,0.005635052919387817
1510796924.8417325,34438,0.0047560096718370914
1510796936.0254679,34525,0.005191094242036343
1510796936.1534152,34526,0.005239743273705244
1510796940.9074628,34564,0.004640056751668453
1510796945.3518662,34599,0.00452837347984314
1510796946.471683,34608,0.0046235048212111
1510796951.394957,34647,0.005161758977919817
1510796957.882382,34696,0.005027485080063343
1510796965.072631,34751,0.00549774244427681
1510796969.9000175,34783,0.005198814440518618
1510796981.9063294,34878,0.006106744520366192
1510797001.342425,35030,0.004898658022284508
1510797007.5038872,35079,0.004706542938947678
1510797012.0559518,35115,0.005134383216500282
1510797020.1498084,35177,0.0060845352709293365
1510797029.8128393,35254,0.005366052966564894
1510797030.187473,35257,0.004605503752827644
1510797039.731115,35333,0.004639459308236837
1510797042.3683836,35354,0.005128337070345879
1510797043.405221,35362,0.0046821353025734425
1510797045.054588,35375,0.005678358022123575
1510797045.3090725,35377,0.005083715543150902
1510797046.0700457,35383,0.00565046863630414
1510797058.6453218,35481,0.004923233762383461
1510797058.896403,35483,0.0051363380625844
1510797069.8275135,35570,0.004880881868302822
1510797070.2019606,35573,0.00453549437224865
1510797073.6488647,35600,0.005114865489304066
1510797095.4939816,35771,0.0057555316016077995
1510797096.3632994,35778,0.00509787118062377
1510797104.6721177,35844,0.005698161665350199
1510797105.3026295,35849,0.0047370679676532745
1510797118.6571996,35953,0.004728889558464289
1510797120.7968462,35970,0.006010554730892181
1510797129.2367487,36037,0.004920720588415861
1510797131.739486,36057,0.005042718723416328
1510797145.5966516,36164,0.005982097703963518
1510797152.1761303,36216,0.004840098787099123
1510797154.0487301,36231,0.00448121502995491
1510797155.9149232,36246,0.004670081660151482
1510797157.9207249,36262,0.004507845733314753
1510797159.5655642,36275,0.0061695752665400505
1510797163.9477344,36310,0.00574446888640523
1510797166.4062934,36329,0.004601312335580587
1510797167.4795167,36336,0.004530330188572407
1510797197.0710487,36569,0.004821550566703081
1510797204.6748433,36629,0.004254601895809174
1510797208.4385478,36659,0.005541810765862465
1510797210.8164892,36678,0.0043833754025399685
1510797222.302929,36767,0.005138081964105368
1510797228.331179,36806,0.004636564292013645
1510797228.825478,36810,0.004764636978507042
1510797230.0026858,36819,0.00475925300270319
1510797230.752963,36825,0.004582780878990889
1510797233.8912086,36850,0.004619477782398462
1510797241.069292,36907,0.0056990827433764935
1510797259.7529104,37053,0.004897777922451496
1510797274.3870878,37169,0.004669278860092163
1510797278.6091347,37202,0.005584769416600466
1510797292.4902594,37311,0.005319458898156881
1510797293.2442942,37317,0.005350350867956877
1510797294.3757617,37326,0.0045220921747386456
1510797310.6665263,37455,0.0047663976438343525
1510797314.941026,37489,0.00540023110806942
1510797347.6718295,37745,0.004730993416160345
1510797350.129305,37764,0.004780055023729801
1510797355.5414186,37807,0.004903547000139952
1510797364.3189251,37876,0.005518549121916294
1510797391.5807366,38091,0.005272317212074995
1510797404.1587694,38192,0.004551746416836977
1510797411.3942757,38247,0.004957437515258789
1510797413.2935958,38262,0.005491411313414574
1510797421.9534009,38331,0.0049192653968930244
1510797426.2711613,38365,0.00501971784979105
1510797435.523196,38439,0.005491903051733971
1510797437.72908,38455,0.00516892084851861
1510797439.095449,38466,0.005292877089232206
1510797443.3894434,38500,0.004622981883585453
1510797453.5144517,38580,0.005066255573183298
1510797461.160948,38641,0.005353235173970461
1510797461.2898505,38642,0.005658115725964308
1510797468.83509,38700,0.005216285120695829
1510797471.3602548,38720,0.005422084126621485
1510797476.8097508,38763,0.004685957450419664
1510797477.4296515,38768,0.004531595855951309
1510797487.602054,38840,0.005057559348642826
1510797505.6765258,38981,0.005182676948606968
1510797508.5576205,39004,0.005489080213010311
1510797508.681655,39005,0.006688250694423914
1510797525.8113225,39141,0.004558711312711239
1510797538.0447354,39237,0.00477962102741003
1510797545.541483,39296,0.004650713410228491
1510797546.9232605,39307,0.004770658910274506
1510797582.9761906,39591,0.005288661457598209
1510797588.396907,39632,0.0049673705361783504
1510797597.1959765,39702,0.005124639719724655
1510797600.7235513,39730,0.00455863494426012
1510797607.099994,39781,0.005213119555264711
1510797619.583573,39878,0.005139207001775503
1510797623.4555058,39909,0.004705660045146942
1510797624.081259,39914,0.004902176093310118
1510797626.215976,39931,0.0050834729336202145
1510797632.6187131,39982,0.005534803960472345
1510797637.394032,40020,0.005033821798861027
1510797663.381631,40224,0.0050819613970816135
1510797672.43019,40296,0.0058672428131103516
1510797685.8956745,40401,0.004651518538594246
1510797696.7567644,40488,0.005284174811094999
1510797698.2887864,40500,0.005060821771621704
1510797702.3292222,40532,0.005700627341866493
1510797705.8016357,40560,0.004398495424538851
1510797716.9465835,40647,0.005259263329207897
1510797718.213006,40657,0.005826684180647135
1510797718.9779456,40663,0.004821079317480326
1510797719.5088327,40667,0.004836390260607004
1510797723.444853,40698,0.005090883933007717
1510797723.696797,40700,0.004621509462594986
1510797725.473972,40714,0.004385372158139944
1510797726.2144601,40720,0.00487396540120244
1510797735.4997056,40793,0.004682561848312616
1510797768.0373561,41040,0.004738148767501116
1510797779.1699612,41128,0.004847912583500147
1510797782.5030615,41154,0.004844895098358393
1510797793.8500218,41244,0.004971402697265148
1510797797.4623315,41271,0.004934042692184448
1510797806.2137866,41341,0.00520333182066679
1510797814.87095,41409,0.004651078954339027
1510797816.9223292,41425,0.0043276334181427956
1510797825.2654715,41491,0.00509750097990036
1510797831.606661,41539,0.005770501215010881
1510797833.6073658,41555,0.005779174156486988
1510797837.2277877,41584,0.005820941179990768
1510797840.3858361,41609,0.004672512412071228
1510797842.7822814,41628,0.005269775167107582
1510797861.3531916,41772,0.004576384089887142
1510797862.367079,41780,0.004986647516489029
1510797870.406247,41844,0.004818160552531481
1510797873.7929997,41871,0.005565872881561518
1510797891.0342226,42006,0.00478227436542511
1510797891.912463,42013,0.00495481351390481
1510797894.1633976,42031,0.005701253656297922
1510797907.1602652,42134,0.004744262434542179
1510797910.1862507,42158,0.00510972598567605
1510797911.4511206,42168,0.005320316646248102
1510797913.1816032,42182,0.005220527295023203
1510797921.129296,42244,0.004694241099059582
1510797933.1161427,42339,0.004592733923345804
1510797941.392077,42405,0.004809698089957237
1510797943.0221655,42418,0.004909691400825977
1510797947.3305779,42450,0.0051197027787566185
1510797949.5780818,42468,0.0045831166207790375
1510797950.8123965,42478,0.005310639273375273
1510797953.4339626,42499,0.004899452440440655
1510797967.0743835,42608,0.005521268583834171
1510797975.8588405,42678,0.005571823101490736
1510797988.376836,42776,0.004977276083081961
1510798004.1618395,42893,0.004442096687853336
1510798009.146202,42931,0.004837536718696356
1510798013.3020127,42964,0.004782992880791426
1510798015.4835196,42981,0.005051446612924337
1510798020.4080422,43020,0.005852278787642717
1510798051.1906288,43262,0.005018728319555521
1510798053.2218063,43278,0.0059251864440739155
1510798071.54018,43422,0.00481020612642169
1510798078.3924096,43474,0.005688977427780628
1510798083.9090614,43518,0.005013474263250828
1510798088.3475494,43553,0.005717816762626171
1510798092.132258,43583,0.004678540397435427
1510798095.1232235,43607,0.004640611819922924
1510798098.4745288,43631,0.004991567227989435
1510798099.4802725,43639,0.004509963095188141
1510798100.8671825,43650,0.004848759155720472
1510798100.9909174,43651,0.005154901184141636
1510798108.503232,43711,0.0052465954795479774
1510798111.8705432,43738,0.004737481474876404
1510798112.3728313,43742,0.005555545911192894
1510798114.2441137,43757,0.004552808124572039
1510798117.490573,43783,0.00464414618909359
1510798118.8578475,43794,0.004701342433691025
1510798120.2269113,43805,0.004670053720474243
1510798124.3948221,43838,0.005627285223454237
1510798135.2991145,43923,0.004870957229286432
1510798141.9937646,43976,0.004897036589682102
1510798142.4935005,43980,0.005329233594238758
1510798144.14075,43993,0.005032090470194817
1510798154.1345844,44073,0.0056868805550038815
1510798154.6307678,44077,0.0051452466286718845
1510798158.2338383,44104,0.004912412725389004
1510798159.3935468,44113,0.005807551555335522
1510798170.431025,44200,0.005270478315651417
1510798171.3321514,44207,0.004784233868122101
1510798176.9467714,44251,0.004942378029227257
1510798183.6307354,44304,0.005236946977674961
1510798188.3027663,44339,0.004888947121798992
1510798188.800528,44343,0.004757819697260857
1510798196.5322876,44404,0.004897233564406633
1510798208.7187743,44501,0.005294778384268284
1510798213.5674493,44539,0.006132754031568766
1510798219.59033,44585,0.004877293948084116
1510798219.7126908,44586,0.005322917830199003
1510798220.0840015,44589,0.004751050844788551
1510798227.0999432,44645,0.005442975554615259
1510798237.629335,44729,0.004845496267080307
1510798240.6289594,44753,0.005654932931065559
1510798247.0770547,44802,0.0047510648146271706
1510798248.8388152,44816,0.0049648769199848175
1510798268.4816356,44964,0.00555452099069953
1510798272.245587,44994,0.005093174055218697
1510798279.9650688,45053,0.004763380624353886
1510798286.3444028,45104,0.005209187977015972
1510798312.6332643,45310,0.005772952921688557
1510798313.774571,45319,0.005261283367872238
1510798316.3138287,45339,0.0048919497057795525
1510798320.2045078,45370,0.004722845274955034
1510798320.4498687,45372,0.004785572178661823
1510798337.683187,45507,0.004800428170710802
1510798342.3945286,45543,0.00518405856564641
1510798347.9597785,45587,0.004681442864239216
1510798355.4425232,45646,0.004754819441586733
1510798356.9439945,45658,0.005306286737322807
1510798371.4236283,45771,0.0049095917493104935
1510798376.0915933,45808,0.004794256761670113
1510798380.053711,45839,0.004831836558878422
1510798384.5041995,45874,0.005177473649382591
1510798403.5858793,46024,0.005088361445814371
1510798404.711206,46033,0.005304225720465183
1510798408.1276462,46060,0.004872836638242006
1510798411.9283195,46090,0.00554643152281642
1510798416.2144766,46124,0.005102228838950396
1510798421.8830776,46169,0.005168482661247253
1510798422.883187,46177,0.004927857778966427
1510798426.5550168,46205,0.0048169540241360664
1510798440.8864202,46318,0.004987252410501242
1510798442.9110055,46334,0.005826941225677729
1510798445.8250878,46357,0.004994197748601437
1510798450.7202678,46396,0.004808937665075064
1510798452.8393853,46413,0.004851705860346556
1510798463.9248464,46499,0.005008246283978224
1510798465.047812,46508,0.005484345834702253
1510798469.3206708,46542,0.006353503558784723
1510798483.7809284,46657,0.00498972088098526
1510798488.8918302,46696,0.00466942647472024
1510798495.4762366,46748,0.004895538557320833
1510798533.0535417,47036,0.005068165250122547
1510798535.728364,47057,0.00515070091933012
1510798553.9019241,47198,0.005942915566265583
1510798559.3145316,47241,0.004745835904031992
1510798565.95387,47294,0.0060770767740905285
1510798566.8382592,47301,0.004973667673766613
1510798569.3628466,47321,0.005193119868636131
1510798572.6285083,47347,0.004810801241546869
1510798584.1813526,47437,0.0050882906652987
1510798590.7326312,47489,0.004898871295154095
1510798598.3185654,47549,0.005098376423120499
1510798599.203138,47556,0.00534186651930213
1510798602.8213334,47585,0.004612235818058252
1510798609.6690755,47638,0.00501621188595891
1510798610.1775954,47642,0.006093510892242193
1510798611.8114924,47655,0.005490217357873917
1510798613.5539927,47669,0.00464427238330245
1510798616.593583,47693,0.005337996408343315
1510798618.1035428,47705,0.004875448532402515
1510798622.203247,47737,0.0051987795159220695
1510798623.072889,47744,0.00511413486674428
1510798624.828435,47758,0.004264508374035358
1510798639.3314283,47871,0.004549270495772362
1510798640.6958618,47882,0.005074896849691868
1510798641.4600015,47888,0.0044933189637959
1510798646.589752,47929,0.005187277682125568
1510798647.0900095,47933,0.0046199047937989235
1510798648.8479316,47947,0.005065163131803274
1510798651.7343087,47970,0.005305021535605192
1510798665.0964117,48076,0.004836082458496094
1510798670.801529,48119,0.0049006761983036995
1510798676.3990126,48163,0.005233892239630222
1510798678.640349,48181,0.004294698126614094
1510798680.644339,48197,0.004270235542207956
1510798684.398171,48227,0.004877702798694372
1510798693.0812116,48296,0.004771803040057421
1510798709.079166,48421,0.005643613636493683
1510798714.5419054,48464,0.0057823690585792065
1510798714.7911627,48466,0.004722604528069496
1510798719.445997,48503,0.004875760059803724
1510798719.5698788,48504,0.005309073254466057
1510798720.8223162,48514,0.005411216523498297
1510798721.828759,48522,0.005252196919173002
1510798724.9676683,48547,0.004999954253435135
1510798735.6890516,48630,0.005255801137536764
1510798736.3071933,48635,0.006028114818036556
1510798738.216873,48650,0.004858106840401888
1510798762.881947,48844,0.00616011256352067
1510798781.7487946,48982,0.005274564027786255
1510798808.7544053,49194,0.004703204147517681
1510798818.820917,49272,0.004794472362846136
1510798825.5892565,49326,0.005841269623488188
1510798828.699574,49351,0.00508041400462389
1510798844.576358,49477,0.004881589207798243
1510798855.0358284,49558,0.004874219186604023
1510798861.21891,49607,0.004773636814206839
1510798862.747524,49619,0.005256342701613903
1510798865.143784,49638,0.005143089219927788
1510798872.6163797,49697,0.005300293676555157
1510798887.3864408,49813,0.004324351437389851
1510798897.3460143,49892,0.0053499420173466206
1510798902.6457942,49934,0.00515573238953948
1510798911.0609965,49999,0.0042915502563118935
